location,count_suwbay,count_bus,count_taxi,count_filling_station,count_automobile_rental
"116.55,39.76",0,24,0,0,1
"116.55,39.78",0,6,0,1,0
"116.55,39.79",0,7,0,0,0
"116.55,39.80",0,8,0,0,0
"116.55,39.81",0,7,0,0,0
"116.55,39.83",0,7,0,0,0
"116.55,39.84",0,3,0,0,0
"116.55,39.86",0,4,0,1,0
"116.55,39.87",0,7,0,2,0
"116.55,39.88",0,4,0,2,1
"116.55,39.89",0,3,0,2,1
"116.55,39.90",0,6,0,0,1
"116.55,39.92",0,5,0,1,1
"116.55,39.93",0,3,0,0,1
"116.55,39.94",0,8,0,1,0
"116.55,40.00",0,1,0,0,0
"116.55,40.01",0,8,0,0,0
"116.55,40.02",0,2,0,1,0
"116.55,40.03",0,11,0,2,1
"116.55,40.04",0,11,0,0,2
"116.55,40.06",0,5,0,0,0
"116.55,40.10",0,21,0,1,1
"116.55,40.11",0,24,0,0,2
"116.55,40.12",0,13,0,0,1
"116.55,40.13",0,6,0,0,0
"116.55,40.14",0,3,0,0,0
"116.55,40.15",0,4,0,0,0
"116.55,40.16",0,4,0,0,0
"116.55,40.17",0,2,0,0,0
"116.55,40.18",0,1,0,0,0
"116.55,40.19",0,1,0,0,0
"116.55,40.20",0,1,0,0,0
"116.55,40.21",0,5,0,1,0
"116.55,40.22",0,5,0,0,0
"116.55,40.23",0,5,0,0,0
"116.55,40.24",0,3,0,0,0
"116.55,40.25",0,5,0,0,0
"116.55,40.26",0,7,0,0,0
"116.55,40.28",0,5,0,0,0
"116.55,40.29",0,11,0,0,0
"116.55,40.34",0,3,0,0,0
"116.55,40.36",0,2,0,0,0
"116.55,40.38",0,8,0,0,0
"116.55,40.39",0,4,0,0,0
"116.55,40.40",0,4,0,0,0
"116.55,40.41",0,8,0,0,0
"116.55,40.42",0,7,0,0,0
"116.56,39.64",0,2,0,0,0
"116.56,39.66",0,2,0,1,0
"116.56,39.67",0,4,0,0,0
"116.56,39.69",0,8,0,0,0
"116.56,39.72",0,2,0,0,0
"116.56,39.73",0,11,0,0,0
"116.56,39.74",0,10,0,1,0
"116.56,39.75",0,11,0,2,0
"116.56,39.76",0,16,0,3,1
"116.56,39.77",0,14,0,1,0
"116.56,39.80",0,15,0,1,0
"116.56,39.81",0,9,0,1,0
"116.56,39.83",0,6,0,0,0
"116.56,39.84",0,5,0,0,0
"116.56,39.86",0,5,0,0,0
"116.56,39.87",0,7,0,1,0
"116.56,39.88",0,2,0,0,0
"116.56,39.89",0,2,0,0,0
"116.56,39.90",0,11,0,0,1
"116.56,39.94",0,5,0,1,0
"116.56,39.95",0,7,0,0,2
"116.56,39.96",0,11,0,0,2
"116.56,39.99",0,1,0,0,0
"116.56,40.00",0,4,0,2,0
"116.56,40.01",0,12,0,2,2
"116.56,40.02",0,5,0,1,0
"116.56,40.03",0,4,0,2,0
"116.56,40.05",0,5,0,0,0
"116.56,40.06",0,15,0,0,0
"116.56,40.10",0,13,0,1,1
"116.56,40.13",0,4,0,0,0
"116.56,40.14",0,6,0,0,0
"116.56,40.15",0,6,0,1,0
"116.56,40.17",0,3,0,0,0
"116.56,40.18",0,3,0,0,0
"116.56,40.19",0,2,0,1,0
"116.56,40.20",0,1,0,0,0
"116.56,40.21",0,5,0,1,0
"116.56,40.22",0,4,0,0,0
"116.56,40.23",0,3,0,0,0
"116.56,40.25",0,6,0,0,0
"116.56,40.26",0,6,0,0,0
"116.56,40.28",0,4,0,0,0
"116.56,40.32",0,2,0,0,0
"116.56,40.33",0,6,0,0,0
"116.56,40.34",0,5,0,0,0
"116.56,40.36",0,2,0,0,0
"116.56,40.39",0,7,0,0,0
"116.56,40.40",0,8,0,0,0
"116.56,40.43",0,3,0,0,0
"116.57,39.63",0,2,0,0,0
"116.57,39.64",0,2,0,0,0
"116.57,39.65",0,2,0,0,0
"116.57,39.66",0,5,0,1,0
"116.57,39.67",0,2,0,1,0
"116.57,39.68",0,4,0,0,0
"116.57,39.69",0,11,0,0,0
"116.57,39.70",0,5,0,0,0
"116.57,39.71",0,3,0,0,0
"116.57,39.72",0,2,0,0,0
"116.57,39.73",0,6,0,0,0
"116.57,39.74",0,6,0,1,0
"116.57,39.75",0,1,0,2,0
"116.57,39.76",0,12,0,2,1
"116.57,39.77",0,22,0,0,0
"116.57,39.80",0,20,0,1,0
"116.57,39.82",0,5,0,0,0
"116.57,39.83",0,1,0,0,0
"116.57,39.84",0,5,0,0,0
"116.57,39.87",0,4,0,0,0
"116.57,39.88",0,3,0,1,0
"116.57,39.89",0,4,0,1,0
"116.57,39.90",0,14,0,0,0
"116.57,39.94",0,3,0,1,0
"116.57,39.95",0,3,0,0,0
"116.57,39.96",0,7,0,0,2
"116.57,39.99",0,2,0,0,0
"116.57,40.00",0,8,0,2,2
"116.57,40.01",0,8,0,2,2
"116.57,40.03",0,2,0,0,0
"116.57,40.04",0,1,0,0,0
"116.57,40.05",0,4,0,0,0
"116.57,40.06",0,11,0,1,0
"116.57,40.07",0,11,0,1,1
"116.57,40.08",0,14,0,0,1
"116.57,40.09",0,7,0,0,0
"116.57,40.10",0,4,0,1,0
"116.57,40.13",0,4,0,0,0
"116.57,40.14",0,4,0,1,0
"116.57,40.15",0,6,0,1,0
"116.57,40.17",0,2,0,0,0
"116.57,40.21",0,2,0,0,0
"116.57,40.25",0,1,0,0,0
"116.57,40.26",0,3,0,0,0
"116.57,40.27",0,2,0,0,0
"116.57,40.29",0,7,0,0,0
"116.57,40.34",0,5,0,0,0
"116.57,40.36",0,2,0,0,0
"116.58,39.63",0,4,0,0,0
"116.58,39.64",0,4,0,0,0
"116.58,39.66",0,6,0,2,0
"116.58,39.67",0,3,0,0,0
"116.58,39.68",0,7,0,0,0
"116.58,39.69",0,13,0,0,0
"116.58,39.70",0,7,0,0,0
"116.58,39.71",0,5,0,0,0
"116.58,39.73",0,5,0,0,0
"116.58,39.74",0,5,0,0,0
"116.58,39.75",0,7,0,0,0
"116.58,39.76",0,17,0,0,0
"116.58,39.77",0,19,0,0,0
"116.58,39.78",0,7,0,0,0
"116.58,39.82",0,3,0,0,0
"116.58,39.83",0,2,0,0,0
"116.58,39.84",0,2,0,0,2
"116.58,39.85",0,4,0,0,2
"116.58,39.87",0,5,0,0,0
"116.58,39.88",0,5,0,1,1
"116.58,39.89",0,4,0,2,0
"116.58,39.90",0,7,0,0,0
"116.58,39.94",0,3,0,2,0
"116.58,39.95",0,4,0,0,0
"116.58,39.96",0,6,0,0,0
"116.58,39.99",0,3,0,0,0
"116.58,40.00",0,4,0,1,0
"116.58,40.01",0,3,0,1,0
"116.58,40.03",0,1,0,0,0
"116.58,40.04",0,3,0,0,0
"116.58,40.05",0,3,0,1,0
"116.58,40.06",0,5,0,2,0
"116.58,40.07",0,5,0,1,1
"116.58,40.08",0,5,0,0,3
"116.58,40.09",0,3,0,0,0
"116.58,40.10",0,3,0,0,0
"116.58,40.11",0,7,0,0,0
"116.58,40.12",0,7,0,2,0
"116.58,40.13",0,6,0,0,0
"116.58,40.14",0,6,0,0,0
"116.58,40.17",0,1,0,0,0
"116.58,40.18",0,1,0,0,0
"116.58,40.21",0,1,0,0,0
"116.58,40.22",0,2,0,0,0
"116.58,40.23",0,2,0,0,0
"116.58,40.25",0,3,0,0,0
"116.58,40.26",0,4,0,0,0
"116.58,40.27",0,3,0,0,0
"116.58,40.28",0,2,0,0,0
"116.58,40.29",0,10,0,1,0
"116.58,40.30",0,5,0,0,0
"116.58,40.31",0,2,0,0,0
"116.58,40.32",0,6,0,0,0
"116.58,40.43",0,4,0,0,0
"116.58,40.44",0,5,0,0,0
"116.58,40.51",0,5,0,0,0
"116.58,40.92",0,1,0,0,0
"116.59,39.63",0,4,0,0,0
"116.59,39.64",0,5,0,0,0
"116.59,39.65",0,3,0,1,0
"116.59,39.66",0,7,0,1,0
"116.59,39.68",0,14,0,1,0
"116.59,39.69",0,14,0,1,0
"116.59,39.70",0,3,0,0,0
"116.59,39.71",0,1,0,0,0
"116.59,39.73",0,1,0,0,0
"116.59,39.74",0,3,0,0,0
"116.59,39.76",0,11,0,0,0
"116.59,39.77",0,8,0,0,0
"116.59,39.78",0,1,0,0,0
"116.59,39.82",0,3,0,0,0
"116.59,39.83",0,4,0,0,0
"116.59,39.84",0,7,0,1,1
"116.59,39.87",0,3,0,0,0
"116.59,39.88",0,3,0,0,1
"116.59,39.89",0,9,0,1,0
"116.59,39.90",0,3,0,1,0
"116.59,39.92",0,14,0,2,1
"116.59,39.94",0,2,0,1,1
"116.59,39.95",0,4,0,0,0
"116.59,40.00",0,1,0,2,0
"116.59,40.03",0,1,0,1,0
"116.59,40.04",0,8,0,1,0
"116.59,40.05",0,12,0,1,2
"116.59,40.06",0,9,0,1,1
"116.59,40.07",0,6,0,0,3
"116.59,40.09",0,3,0,0,0
"116.59,40.10",0,3,0,0,0
"116.59,40.11",0,3,0,0,0
"116.59,40.12",0,7,0,1,0
"116.59,40.13",0,7,0,0,0
"116.59,40.14",0,8,0,1,0
"116.59,40.15",0,5,0,1,0
"116.59,40.17",0,1,0,0,0
"116.59,40.20",0,3,0,0,0
"116.59,40.21",0,3,0,0,0
"116.59,40.22",0,4,0,0,0
"116.59,40.24",0,1,0,0,0
"116.59,40.26",0,5,0,0,0
"116.59,40.27",0,4,0,0,0
"116.59,40.29",0,8,0,1,0
"116.59,40.30",0,4,0,0,0
"116.59,40.32",0,4,0,0,0
"116.59,40.34",0,6,0,0,0
"116.59,40.36",0,9,0,1,0
"116.59,40.37",0,10,0,1,0
"116.59,40.43",0,4,0,0,0
"116.60,39.64",0,4,0,0,0
"116.60,39.65",0,2,0,0,0
"116.60,39.66",0,3,0,0,0
"116.60,39.67",0,5,0,0,0
"116.60,39.68",0,11,0,1,0
"116.60,39.74",0,3,0,0,0
"116.60,39.76",0,2,0,0,0
"116.60,39.83",0,4,0,1,0
"116.60,39.84",0,7,0,1,0
"116.60,39.85",0,7,0,1,0
"116.60,39.87",0,2,0,0,0
"116.60,39.88",0,8,0,0,0
"116.60,39.89",0,14,0,1,0
"116.60,39.90",0,6,0,0,1
"116.60,39.95",0,3,0,0,1
"116.60,39.96",0,3,0,0,0
"116.60,40.03",0,2,0,1,0
"116.60,40.04",0,11,0,1,3
"116.60,40.05",0,15,0,0,5
"116.60,40.06",0,5,0,0,1
"116.60,40.07",0,3,0,0,1
"116.60,40.10",0,4,0,0,0
"116.60,40.11",0,10,0,0,0
"116.60,40.12",0,8,0,0,0
"116.60,40.14",0,10,0,2,0
"116.60,40.15",0,5,0,2,0
"116.60,40.17",0,2,0,0,0
"116.60,40.18",0,2,0,0,0
"116.60,40.19",0,1,0,0,0
"116.60,40.20",0,4,0,0,0
"116.60,40.21",0,5,0,0,0
"116.60,40.23",0,2,0,0,0
"116.60,40.24",0,3,0,0,0
"116.60,40.26",0,7,0,0,0
"116.60,40.27",0,5,0,0,0
"116.60,40.29",0,5,0,0,0
"116.60,40.30",0,5,0,0,0
"116.60,40.34",0,5,0,0,0
"116.60,40.36",0,7,0,1,0
"116.60,40.41",0,5,0,0,0
"116.60,40.46",0,1,0,0,0
"116.60,40.90",0,1,0,0,0
"116.61,39.61",0,4,0,2,0
"116.61,39.62",0,3,0,1,0
"116.61,39.63",0,3,0,0,0
"116.61,39.65",0,2,0,0,0
"116.61,39.66",0,3,0,0,0
"116.61,39.67",0,6,0,0,0
"116.61,39.72",0,1,0,0,0
"116.61,39.74",0,4,0,0,0
"116.61,39.75",0,2,0,0,0
"116.61,39.76",0,3,0,0,0
"116.61,39.83",0,3,0,0,0
"116.61,39.84",0,5,0,1,0
"116.61,39.85",0,6,0,1,0
"116.61,39.86",0,5,0,0,0
"116.61,39.87",0,3,0,0,0
"116.61,39.88",0,8,0,0,0
"116.61,39.89",0,9,0,0,0
"116.61,39.90",0,5,0,1,1
"116.61,39.94",0,1,0,1,1
"116.61,39.96",0,2,0,0,0
"116.61,39.97",0,1,0,0,0
"116.61,40.00",0,4,0,1,0
"116.61,40.02",0,4,0,0,0
"116.61,40.03",0,10,0,0,0
"116.61,40.04",0,16,0,2,3
"116.61,40.09",0,2,0,0,0
"116.61,40.10",0,4,0,0,0
"116.61,40.11",0,6,0,0,0
"116.61,40.14",0,7,0,1,0
"116.61,40.15",0,3,0,2,0
"116.61,40.16",0,5,0,1,0
"116.61,40.17",0,6,0,0,0
"116.61,40.18",0,7,0,0,0
"116.61,40.19",0,6,0,0,0
"116.61,40.20",0,5,0,0,0
"116.61,40.21",0,5,0,1,0
"116.61,40.26",0,6,0,0,0
"116.61,40.27",0,3,0,0,0
"116.61,40.28",0,3,0,0,0
"116.61,40.29",0,8,0,0,1
"116.61,40.30",0,4,0,0,1
"116.61,40.34",0,8,0,0,0
"116.61,40.36",0,1,0,0,0
"116.61,40.37",0,1,0,0,0
"116.61,40.41",0,6,0,0,0
"116.61,40.97",0,1,0,0,0
"116.62,39.62",0,5,0,1,0
"116.62,39.63",0,4,0,1,0
"116.62,39.64",0,3,0,0,0
"116.62,39.65",0,5,0,0,0
"116.62,39.66",0,10,0,0,0
"116.62,39.67",0,7,0,0,0
"116.62,39.69",0,2,0,0,0
"116.62,39.71",0,4,0,0,0
"116.62,39.72",0,3,0,0,0
"116.62,39.74",0,6,0,0,0
"116.62,39.80",0,5,0,0,0
"116.62,39.81",0,4,0,0,0
"116.62,39.82",0,3,0,0,0
"116.62,39.83",0,13,0,0,0
"116.62,39.84",0,9,0,0,0
"116.62,39.85",0,3,0,1,0
"116.62,39.87",0,7,0,0,1
"116.62,39.88",0,6,0,0,0
"116.62,39.94",0,2,0,1,0
"116.62,39.95",0,3,0,0,0
"116.62,39.96",0,1,0,0,0
"116.62,39.97",0,1,0,0,0
"116.62,39.98",0,3,0,1,0
"116.62,39.99",0,4,0,1,0
"116.62,40.02",0,4,0,0,0
"116.62,40.03",0,16,0,0,0
"116.62,40.04",0,18,0,2,0
"116.62,40.07",0,1,0,0,0
"116.62,40.10",0,4,0,1,0
"116.62,40.11",0,3,0,3,2
"116.62,40.12",0,8,0,4,2
"116.62,40.14",0,4,0,0,0
"116.62,40.15",0,3,0,1,0
"116.62,40.16",0,5,0,2,0
"116.62,40.17",0,5,0,0,0
"116.62,40.18",0,6,0,0,0
"116.62,40.21",0,4,0,1,0
"116.62,40.22",0,1,0,1,0
"116.62,40.23",0,1,0,0,0
"116.62,40.26",0,1,0,0,0
"116.62,40.27",0,3,0,0,0
"116.62,40.29",0,10,0,0,1
"116.62,40.30",0,10,0,0,1
"116.62,40.31",0,7,0,0,1
"116.62,40.32",0,2,0,0,0
"116.62,40.33",0,3,0,0,0
"116.62,40.34",0,6,0,0,0
"116.62,40.35",0,8,0,0,0
"116.62,40.36",0,2,0,0,0
"116.62,40.37",0,3,0,0,0
"116.62,40.38",0,1,0,0,0
"116.62,40.44",0,4,0,0,0
"116.62,40.45",0,1,0,0,0
"116.62,40.73",0,3,0,0,0
"116.62,40.90",0,2,0,0,0
"116.63,39.62",0,7,0,1,0
"116.63,39.65",0,10,0,2,0
"116.63,39.66",0,12,0,1,0
"116.63,39.68",0,4,0,0,0
"116.63,39.69",0,3,0,0,0
"116.63,39.74",0,4,0,0,1
"116.63,39.75",0,6,0,0,1
"116.63,39.76",0,3,0,0,0
"116.63,39.77",0,1,0,0,0
"116.63,39.80",0,3,0,0,0
"116.63,39.81",0,5,0,0,0
"116.63,39.82",0,6,0,0,0
"116.63,39.83",0,12,0,0,0
"116.63,39.84",0,9,0,0,0
"116.63,39.85",0,3,0,0,0
"116.63,39.88",0,24,0,0,2
"116.63,39.89",0,11,0,1,0
"116.63,39.92",0,9,0,3,0
"116.63,39.95",0,3,0,0,0
"116.63,39.96",0,3,0,0,0
"116.63,39.97",0,3,0,0,0
"116.63,39.98",0,4,0,0,0
"116.63,39.99",0,3,0,2,0
"116.63,40.01",0,1,0,0,0
"116.63,40.02",0,2,0,0,0
"116.63,40.03",0,10,0,2,1
"116.63,40.04",0,12,0,2,1
"116.63,40.05",0,8,0,1,1
"116.63,40.06",0,6,0,0,1
"116.63,40.07",0,4,0,0,0
"116.63,40.08",0,3,0,0,0
"116.63,40.09",0,4,0,1,0
"116.63,40.10",0,6,0,1,0
"116.63,40.11",0,11,0,1,0
"116.63,40.12",0,8,0,4,2
"116.63,40.14",0,9,0,1,0
"116.63,40.15",0,2,0,0,0
"116.63,40.16",0,7,0,3,0
"116.63,40.17",0,6,0,3,0
"116.63,40.18",0,1,0,1,0
"116.63,40.21",0,3,0,0,0
"116.63,40.22",0,5,0,0,0
"116.63,40.23",0,3,0,0,0
"116.63,40.25",0,1,0,0,0
"116.63,40.26",0,2,0,1,0
"116.63,40.27",0,5,0,1,0
"116.63,40.28",0,1,0,0,0
"116.63,40.29",0,12,0,2,1
"116.63,40.30",0,16,0,1,1
"116.63,40.31",0,23,0,1,2
"116.63,40.32",0,20,0,0,0
"116.63,40.33",0,14,0,0,1
"116.63,40.34",0,11,0,0,2
"116.63,40.36",0,2,0,0,0
"116.63,40.38",0,1,0,0,0
"116.63,40.41",0,2,0,0,0
"116.63,40.43",0,3,0,0,0
"116.63,40.73",0,4,0,1,0
"116.64,39.62",0,5,0,0,0
"116.64,39.63",0,1,0,0,0
"116.64,39.64",0,2,0,1,0
"116.64,39.65",0,6,0,2,0
"116.64,39.66",0,8,0,1,0
"116.64,39.75",0,5,0,1,1
"116.64,39.77",0,3,0,0,0
"116.64,39.78",0,1,0,0,0
"116.64,39.79",0,2,0,1,0
"116.64,39.80",0,2,0,1,0
"116.64,39.81",0,2,0,1,0
"116.64,39.82",0,4,0,0,0
"116.64,39.83",0,10,0,0,0
"116.64,39.84",0,6,0,0,0
"116.64,39.85",0,2,0,0,0
"116.64,39.87",0,22,0,1,2
"116.64,39.88",0,24,0,1,1
"116.64,39.94",0,11,0,0,0
"116.64,39.95",0,9,0,0,0
"116.64,39.99",0,2,0,2,0
"116.64,40.01",0,2,0,0,0
"116.64,40.02",0,5,0,0,0
"116.64,40.03",0,6,0,2,1
"116.64,40.04",0,4,0,2,2
"116.64,40.05",0,5,0,0,2
"116.64,40.06",0,8,0,0,1
"116.64,40.08",0,4,0,0,0
"116.64,40.09",0,4,0,0,0
"116.64,40.10",0,7,0,0,0
"116.64,40.11",0,12,0,0,0
"116.64,40.12",0,17,0,2,1
"116.64,40.14",0,15,0,1,0
"116.64,40.15",0,5,0,0,0
"116.64,40.16",0,8,0,4,0
"116.64,40.17",0,6,0,3,0
"116.64,40.18",0,4,0,1,0
"116.64,40.19",0,5,0,1,0
"116.64,40.20",0,5,0,1,0
"116.64,40.21",0,6,0,0,0
"116.64,40.22",0,3,0,1,0
"116.64,40.23",0,4,0,2,0
"116.64,40.24",0,1,0,1,0
"116.64,40.25",0,1,0,0,0
"116.64,40.26",0,4,0,1,0
"116.64,40.27",0,6,0,1,0
"116.64,40.28",0,2,0,1,0
"116.64,40.29",0,8,0,3,1
"116.64,40.30",0,6,0,6,1
"116.64,40.31",0,24,0,4,3
"116.64,40.32",0,24,0,1,2
"116.64,40.33",0,24,0,2,1
"116.64,40.34",0,20,0,1,3
"116.64,40.35",0,5,0,1,0
"116.64,40.41",0,5,0,0,0
"116.64,40.63",0,3,0,0,0
"116.64,40.73",0,14,0,2,0
"116.64,40.74",0,13,0,2,0
"116.65,39.62",0,3,0,0,0
"116.65,39.63",0,2,0,0,0
"116.65,39.64",0,1,0,0,0
"116.65,39.65",0,3,0,1,0
"116.65,39.66",0,1,0,0,0
"116.65,39.67",0,2,0,0,0
"116.65,39.68",0,1,0,0,0
"116.65,39.69",0,1,0,0,0
"116.65,39.71",0,1,0,0,0
"116.65,39.72",0,6,0,0,0
"116.65,39.74",0,2,0,0,0
"116.65,39.75",0,8,0,2,0
"116.65,39.76",0,3,0,1,0
"116.65,39.77",0,6,0,0,0
"116.65,39.78",0,7,0,0,0
"116.65,39.79",0,4,0,1,0
"116.65,39.80",0,4,0,1,1
"116.65,39.81",0,5,0,1,0
"116.65,39.82",0,2,0,0,0
"116.65,39.83",0,9,0,1,0
"116.65,39.84",0,10,0,1,0
"116.65,39.85",0,7,0,1,0
"116.65,39.88",0,24,0,1,0
"116.65,39.91",0,24,0,0,0
"116.65,39.94",0,17,0,3,1
"116.65,39.95",0,18,0,1,0
"116.65,39.96",0,7,0,0,0
"116.65,39.97",0,4,0,0,0
"116.65,39.98",0,7,0,1,0
"116.65,39.99",0,4,0,1,0
"116.65,40.00",0,3,0,0,0
"116.65,40.01",0,7,0,0,0
"116.65,40.02",0,4,0,0,0
"116.65,40.03",0,1,0,0,0
"116.65,40.04",0,1,0,0,1
"116.65,40.05",0,1,0,2,1
"116.65,40.06",0,3,0,2,0
"116.65,40.07",0,1,0,0,0
"116.65,40.08",0,3,0,0,0
"116.65,40.09",0,5,0,0,0
"116.65,40.10",0,2,0,1,0
"116.65,40.11",0,12,0,1,1
"116.65,40.12",0,24,0,3,1
"116.65,40.14",0,19,0,0,1
"116.65,40.15",0,11,0,0,0
"116.65,40.16",0,5,0,2,0
"116.65,40.17",0,11,0,0,0
"116.65,40.18",0,23,0,1,0
"116.65,40.19",0,14,0,1,0
"116.65,40.20",0,8,0,0,0
"116.65,40.21",0,12,0,0,0
"116.65,40.22",0,9,0,1,0
"116.65,40.23",0,4,0,2,0
"116.65,40.25",0,3,0,0,0
"116.65,40.27",0,4,0,0,0
"116.65,40.28",0,6,0,0,0
"116.65,40.29",0,8,0,3,1
"116.65,40.31",0,16,0,3,2
"116.65,40.32",0,20,0,3,2
"116.65,40.33",0,17,0,2,0
"116.65,40.34",0,10,0,1,1
"116.65,40.35",0,4,0,1,0
"116.65,40.36",0,7,0,1,0
"116.65,40.37",0,5,0,0,0
"116.65,40.38",0,4,0,0,0
"116.65,40.40",0,1,0,0,0
"116.65,40.41",0,3,0,0,0
"116.65,40.61",0,5,0,0,0
"116.65,40.62",0,3,0,0,0
"116.65,40.63",0,6,0,0,0
"116.65,40.69",0,2,0,0,0
"116.66,39.64",0,1,0,0,0
"116.66,39.65",0,8,0,1,0
"116.66,39.66",0,7,0,0,0
"116.66,39.67",0,4,0,0,0
"116.66,39.68",0,2,0,0,0
"116.66,39.72",0,7,0,0,0
"116.66,39.74",0,5,0,0,0
"116.66,39.75",0,11,0,1,0
"116.66,39.76",0,4,0,1,0
"116.66,39.79",0,5,0,0,1
"116.66,39.80",0,4,0,0,1
"116.66,39.81",0,4,0,0,0
"116.66,39.82",0,2,0,0,0
"116.66,39.83",0,5,0,1,0
"116.66,39.84",0,4,0,3,0
"116.66,39.85",0,7,0,1,0
"116.66,39.90",0,23,0,1,3
"116.66,39.93",0,6,0,4,2
"116.66,39.94",0,10,0,3,1
"116.66,39.95",0,11,0,2,0
"116.66,39.96",0,12,0,1,0
"116.66,39.97",0,10,0,0,0
"116.66,40.00",0,2,0,0,0
"116.66,40.01",0,2,0,0,0
"116.66,40.03",0,8,0,0,0
"116.66,40.04",0,8,0,0,0
"116.66,40.05",0,7,0,3,0
"116.66,40.06",0,5,0,4,1
"116.66,40.07",0,3,0,2,1
"116.66,40.08",0,6,0,2,0
"116.66,40.09",0,12,0,1,0
"116.66,40.10",0,11,0,1,0
"116.66,40.11",0,20,0,0,1
"116.66,40.12",0,24,0,1,1
"116.66,40.14",0,13,0,0,1
"116.66,40.15",0,12,0,0,0
"116.66,40.16",0,10,0,1,0
"116.66,40.17",0,15,0,1,0
"116.66,40.18",0,24,0,0,0
"116.66,40.19",0,10,0,0,0
"116.66,40.20",0,5,0,0,0
"116.66,40.21",0,15,0,0,0
"116.66,40.22",0,16,0,0,0
"116.66,40.25",0,2,0,0,0
"116.66,40.28",0,4,0,0,0
"116.66,40.29",0,7,0,0,0
"116.66,40.30",0,5,0,0,0
"116.66,40.31",0,13,0,1,0
"116.66,40.32",0,18,0,3,2
"116.66,40.33",0,3,0,2,2
"116.66,40.35",0,8,0,1,0
"116.66,40.36",0,11,0,0,0
"116.66,40.37",0,9,0,0,0
"116.66,40.38",0,5,0,0,0
"116.66,40.40",0,1,0,0,0
"116.66,40.44",0,1,0,0,0
"116.66,40.48",0,6,0,0,0
"116.66,40.50",0,4,0,0,0
"116.66,40.51",0,3,0,0,0
"116.66,40.52",0,4,0,0,0
"116.66,40.65",0,5,0,0,0
"116.66,40.68",0,4,0,0,0
"116.67,39.64",0,2,0,0,0
"116.67,39.65",0,8,0,0,0
"116.67,39.66",0,9,0,0,0
"116.67,39.68",0,1,0,0,0
"116.67,39.70",0,4,0,0,0
"116.67,39.71",0,2,0,0,0
"116.67,39.72",0,3,0,0,0
"116.67,39.73",0,4,0,0,0
"116.67,39.74",0,6,0,0,0
"116.67,39.76",0,3,0,0,0
"116.67,39.80",0,1,0,0,0
"116.67,39.81",0,1,0,0,0
"116.67,39.90",0,23,0,0,2
"116.67,39.93",0,10,0,0,0
"116.67,39.94",0,11,0,0,0
"116.67,39.95",0,4,0,0,0
"116.67,39.97",0,14,0,1,0
"116.67,40.00",0,5,0,0,1
"116.67,40.01",0,2,0,2,0
"116.67,40.02",0,3,0,2,0
"116.67,40.03",0,11,0,0,0
"116.67,40.04",0,10,0,0,0
"116.67,40.05",0,6,0,1,0
"116.67,40.06",0,2,0,2,1
"116.67,40.08",0,5,0,2,0
"116.67,40.09",0,16,0,0,0
"116.67,40.10",0,23,0,0,0
"116.67,40.11",0,24,0,0,0
"116.67,40.12",0,24,0,0,0
"116.67,40.13",0,13,0,0,0
"116.67,40.15",0,1,0,0,0
"116.67,40.17",0,9,0,0,0
"116.67,40.18",0,5,0,0,0
"116.67,40.20",0,4,0,0,0
"116.67,40.21",0,12,0,1,0
"116.67,40.22",0,11,0,0,0
"116.67,40.26",0,1,0,0,0
"116.67,40.27",0,1,0,0,0
"116.67,40.28",0,5,0,0,0
"116.67,40.29",0,5,0,0,0
"116.67,40.30",0,4,0,0,0
"116.67,40.32",0,13,0,3,2
"116.67,40.33",0,2,0,1,1
"116.67,40.34",0,6,0,0,0
"116.67,40.35",0,5,0,0,1
"116.67,40.36",0,14,0,0,0
"116.67,40.37",0,13,0,0,0
"116.67,40.40",0,1,0,0,0
"116.67,40.42",0,2,0,0,0
"116.67,40.43",0,4,0,0,0
"116.67,40.44",0,3,0,0,0
"116.67,40.53",0,4,0,0,0
"116.67,40.58",0,3,0,0,0
"116.68,39.62",0,1,0,0,0
"116.68,39.65",0,4,0,0,0
"116.68,39.66",0,5,0,0,0
"116.68,39.73",0,3,0,0,0
"116.68,39.75",0,1,0,0,0
"116.68,39.76",0,9,0,1,0
"116.68,39.77",0,2,0,0,0
"116.68,39.78",0,1,0,0,0
"116.68,39.79",0,1,0,0,0
"116.68,39.89",0,24,0,0,1
"116.68,39.92",0,3,0,2,0
"116.68,39.93",0,19,0,2,0
"116.68,39.94",0,24,0,0,0
"116.68,39.95",0,6,0,0,0
"116.68,39.96",0,1,0,0,0
"116.68,39.97",0,15,0,1,0
"116.68,40.00",0,6,0,0,1
"116.68,40.01",0,3,0,2,1
"116.68,40.02",0,5,0,2,0
"116.68,40.03",0,4,0,0,0
"116.68,40.04",0,2,0,1,0
"116.68,40.09",0,13,0,0,0
"116.68,40.10",0,22,0,0,0
"116.68,40.11",0,24,0,0,0
"116.68,40.12",0,24,0,0,0
"116.68,40.17",0,3,0,0,0
"116.68,40.21",0,4,0,1,0
"116.68,40.22",0,6,0,1,0
"116.68,40.25",0,4,0,0,0
"116.68,40.26",0,8,0,0,0
"116.68,40.27",0,5,0,0,0
"116.68,40.28",0,10,0,0,0
"116.68,40.29",0,12,0,0,1
"116.68,40.30",0,6,0,0,1
"116.68,40.31",0,5,0,0,0
"116.68,40.32",0,4,0,1,0
"116.68,40.33",0,3,0,1,0
"116.68,40.34",0,7,0,0,1
